z1,z2,z3,nondominated
596,147,333,0
200,295,525,0
603,39,568,0
245,653,205,0
440,460,133,0
676,5,745,0
593,555,44,0
107,366,746,0
286,545,199,0
368,196,421,0
350,501,168,0
328,252,383,0
300,366,290,0
649,206,245,0
274,174,799,0
26,582,662,0
12,792,629,1
147,641,319,0
48,875,521,0
10,638,742,1
369,146,524,0
818,11,648,0
373,969,141,0
978,205,289,0
969,399,126,0
89,929,446,0
856,173,284,0
6,723,668,1
604,188,276,0
792,67,446,0
226,277,498,0
922,354,138,0
765,456,61,0
362,195,430,0
128,341,830,0
864,68,463,0
74,55,3,1
60,2,69,1
80,6,47,1
17,29,74,1
73,28,17,1
14,34,82,1
