z1,z2,z3,nondominated
-1846,-1008,-1889,0
-1211,-1820,-1127,0
-1045,-1687,-1149,0
-1099,-1701,-1244,0
-1776,-1285,-1740,0
-1074,-1927,-1226,1
-1847,-1268,-1750,0
-1172,-1681,-1286,0
-1149,-1753,-1321,1
-1242,-1809,-1010,0
-1290,-1890,-1239,1
-1041,-1928,-1040,0
-1082,-1731,-1131,0
-1117,-1863,-1048,0
-1063,-1998,-1105,1
-1828,-1187,-1994,1
-1216,-1925,-1204,1
-1135,-1784,-1138,0
-1959,-1065,-1768,1
-1826,-1261,-1684,0
-1157,-1960,-1052,0
-1317,-1671,-1086,0
-1183,-1741,-1333,1
-1960,-1318,-1687,1
-1888,-1288,-1766,1
-1912,-1148,-1941,1
-1268,-1819,-1149,0
-1684,-1105,-1927,0
-1261,-1885,-1046,0
-1034,-1761,-1166,0
-1329,-1846,-1101,1
-1998,-1154,-1707,1
-1074,-1770,-1295,1
-1025,-1685,-1327,0
-1207,-1982,-1078,1
