z1,z2,z3,nondominated
2,3,9,0
9,3,6,0
7,10,9,0
2,9,1,0
5,8,1,0
2,9,2,0
2,6,1,0
4,2,8,0
5,5,3,0
5,6,1,0
2,10,1,0
2,2,5,0
4,2,2,1
3,5,7,0
7,6,4,0
8,4,5,0
4,8,6,0
1,9,5,0
1,5,4,0
3,3,3,0
9,5,6,0
5,8,3,0
5,5,4,0
8,9,1,0
7,6,5,0
10,9,4,0
7,9,1,0
8,8,4,0
9,6,5,0
8,10,6,0
3,4,6,0
5,6,4,0
2,6,2,0
5,6,2,0
8,2,8,0
8,4,1,0
1,4,1,1
5,2,10,0
5,3,3,0
3,4,10,0
2,4,4,0
5,2,7,0
7,9,10,0
3,4,3,0
3,5,3,0
4,4,3,0
4,3,8,0
3,10,4,0
3,3,7,0
8,8,5,0
6,9,6,0
7,10,7,0
7,3,4,0
8,2,1,1
7,7,6,0
10,2,7,0
3,2,3,0
3,3,7,0
10,9,9,0
10,7,4,0
2,2,5,0
2,1,3,1
10,7,1,0
2,9,9,0
13,12,19,0
20,18,17,0
14,16,16,0
19,16,18,0
12,13,18,0
11,12,19,0
17,12,19,0
11,19,15,0
