z1,z2,z3,nondominated
-1669,-1542,-1034,1
-1275,-1198,-1931,1
-1801,-1408,-1084,1
-1428,-1369,-1190,1
-1359,-1200,-1424,0
-1131,-1327,-1753,0
-1157,-1530,-1347,1
-1274,-1170,-1757,0
-1632,-1155,-1309,1
-1638,-1301,-1160,1
-1569,-1789,-1023,1
-1651,-1201,-1249,1
-1026,-1691,-1562,1
-1440,-1502,-1114,1
-1308,-1399,-1256,1
-1753,-1102,-1373,1
-1179,-1524,-1319,1
-1278,-1196,-1930,1
-1496,-1055,-1626,1
-1102,-1573,-1416,1
-1487,-1731,-1048,0
-1176,-1892,-1289,1
-1411,-1955,-1113,1
-1214,-1261,-1939,1
-1110,-1772,-1360,1
-1593,-1358,-1130,1
-1228,-1773,-1212,1
-1504,-1051,-1867,1
-1341,-1793,-1123,0
-1425,-1829,-1079,1
-1851,-1586,-1025,1
-1580,-1198,-1271,1
-1359,-1200,-1424,0
-1452,-1847,-1069,1
-1522,-1898,-1051,1
-1145,-1437,-1436,1
-1093,-1491,-1497,1
-1310,-1163,-1907,1
-1092,-1528,-1468,1
-1127,-1338,-1818,0
-1382,-1165,-1457,1
-1253,-1828,-1194,1
-1709,-1462,-1059,1
-1850,-1028,-1574,1
-1820,-1055,-1476,1
-1603,-1258,-1204,1
-1369,-1104,-1756,1
-1160,-1348,-1520,1
-1554,-1048,-1572,1
-1774,-1037,-1517,1
-1671,-1007,-1680,1
-1356,-1908,-1132,1
-1448,-1073,-1634,1
-1210,-1287,-1988,1
-1558,-1048,-1570,1
-1173,-1609,-1292,1
-1217,-1963,-1267,1
-1454,-1061,-1747,1
-1899,-1130,-1356,1
-1134,-1367,-1941,1
-1327,-1134,-1820,1
-1362,-1158,-1502,1
-1274,-1598,-1191,1
-1646,-1628,-1017,1
