z1,z2,z3,nondominated
-497,-60,-605,1
-173,-967,-324,1
-718,-226,-216,0
-460,-922,-81,1
-768,-18,-592,1
-836,-65,-459,1
-375,-132,-555,0
-863,-226,-227,0
-842,-233,-216,1
-315,-279,-363,1
-645,-810,-11,1
-426,-183,-384,1
-335,-172,-984,1
-332,-160,-945,0
-455,-148,-417,1
-442,-72,-669,1
-103,-384,-839,1
-862,-280,-178,1
-689,-27,-565,1
-973,-279,-212,1
-717,-94,-390,1
-375,-138,-965,1
-308,-158,-872,0
-78,-939,-480,1
-576,-40,-586,1
-525,-632,-45,1
-239,-503,-262,1
-181,-478,-346,1
-420,-930,-102,1
-130,-612,-354,1
-367,-289,-301,1
-129,-336,-813,1
-873,-179,-281,1
-553,-737,-28,0
-559,-26,-755,1
-958,-227,-256,1
-28,-551,-747,1
-414,-81,-756,1
-160,-930,-326,1
-381,-959,-133,1
-668,-40,-526,1
-735,-552,-28,1
-342,-128,-836,0
-524,-84,-492,1
-421,-381,-188,1
-333,-544,-163,1
-722,-444,-67,0
-80,-534,-494,1
-88,-454,-938,1
-213,-684,-233,1
-613,-84,-435,1
-573,-34,-618,1
-186,-300,-549,1
-283,-173,-848,1
-160,-363,-498,1
-791,-15,-612,1
-422,-758,-77,0
-339,-301,-314,1
-472,-220,-300,1
-79,-531,-500,1
-488,-170,-356,1
-780,-623,-12,1
-378,-238,-350,1
-748,-180,-264,1
-886,-260,-200,0
-494,-553,-74,1
-74,-482,-928,1
-311,-988,-192,1
-423,-267,-280,1
-626,-106,-389,1
-456,-626,-72,0
-590,-95,-424,1
-607,-574,-36,1
-390,-822,-97,0
-273,-222,-518,1
-386,-97,-703,1
-191,-282,-579,1
-720,-135,-324,1
-446,-810,-68,0
-431,-502,-120,1
-590,-21,-814,1
-163,-289,-689,1
-557,-503,-70,0
-386,-952,-127,1
-155,-401,-458,1
-66,-510,-561,1
-458,-63,-695,1
-803,-221,-223,0
-446,-111,-505,1
-227,-244,-927,0
-803,-221,-223,0
-385,-133,-535,1
-938,-458,-87,1
-523,-36,-735,1
-210,-404,-363,1
-89,-401,-798,1
-698,-374,-104,1
-23,-633,-614,1
-366,-142,-958,1
-677,-479,-56,1
-227,-244,-927,0
-700,-588,-20,1
-351,-437,-199,1
-670,-5,-740,1
-565,-853,-32,1
-337,-149,-579,1
-361,-181,-457,1
-434,-389,-175,1
-582,-502,-64,1
-131,-330,-787,1
-365,-182,-451,1
-16,-715,-606,1
-669,-6,-713,1
-914,-446,-86,0
-118,-434,-503,1
-557,-503,-70,0
-83,-420,-831,0
-178,-272,-676,1
-632,-849,-17,1
-35,-860,-556,1
-36,-567,-616,1
