z1,z2,z3,nondominated
-527,-54,-587,1
-167,-317,-569,1
-27,-651,-584,1
-611,-253,-208,1
-532,-363,-147,1
-327,-133,-781,1
-700,-384,-99,1
-462,-371,-172,1
-291,-174,-611,1
-5,-709,-684,1
-111,-536,-423,1
-676,-221,-225,1
-263,-240,-497,1
-701,-473,-56,1
-54,-868,-501,1
-229,-213,-758,1
-765,-456,-61,1
-664,-82,-423,1
-853,-283,-174,1
-258,-190,-822,1
-332,-444,-209,1
-934,-190,-288,1
-563,-83,-465,1
-85,-614,-433,1
-582,-479,-73,1
-86,-623,-428,1
-588,-745,-19,1
-589,-167,-309,1
-7,-795,-664,1
-384,-390,-205,1
