z1,z2,z3,nondominated
1029,1548,1709,0
1219,1397,1355,0
1717,1516,1038,0
1198,1835,1250,0
1873,1325,1145,0
1317,1931,1165,0
1278,1741,1167,0
1430,1204,1348,0
1436,1271,1266,0
1333,1172,1516,0
1138,1570,1355,0
1807,1017,1599,0
1177,1285,1617,0
1629,1011,1707,0
1290,1158,1716,0
1951,1304,1181,0
1833,1114,1361,0
1007,1682,1671,0
1166,1917,1310,0
1487,1348,1174,0
1459,1264,1258,0
1796,1062,1455,0
1883,1537,1043,0
1135,1459,1435,0
1286,1366,1302,0
1307,1145,1753,0
1374,1789,1102,0
1110,1627,1379,0
1012,1813,1629,0
1841,1552,1032,0
1906,1275,1191,0
1361,1678,1113,0
1238,1203,1731,0
1692,1393,1093,0
1750,1067,1439,0
1075,1660,1436,0
1378,1771,1099,0
1593,1117,1380,0
1907,1076,1462,0
1256,1193,1658,0
1024,1568,1795,0
1129,1641,1344,0
1508,1602,1056,0
1574,1825,1025,0
1792,1070,1436,0
1093,1425,1592,0
1728,1003,1683,0
1534,1545,1062,0
1283,1599,1183,0
168,170,101,1
153,175,104,1
124,123,160,1
187,136,113,1
128,132,136,1
144,195,110,1
151,121,130,1
