z1,z2,z3,nondominated
-382,-132,-542,1
-487,-377,-156,1
-331,-146,-606,1
-188,-303,-963,1
-88,-410,-836,1
-195,-252,-822,1
-858,-361,-119,0
-472,-111,-476,1
-295,-472,-224,1
-73,-565,-489,1
-99,-459,-522,1
-372,-127,-924,1
-910,-207,-260,1
-434,-389,-175,1
-229,-213,-758,1
-120,-554,-396,1
-285,-163,-769,1
-166,-944,-323,1
-592,-585,-37,1
-736,-576,-22,1
-21,-607,-652,1
-834,-267,-184,0
-981,-310,-190,1
-533,-901,-49,1
-153,-560,-340,1
-638,-451,-73,1
-689,-292,-160,0
-166,-317,-929,1
-959,-380,-133,1
-197,-249,-684,1
