z1,z2,z3,nondominated
-369,-605,-122,1
-678,-41,-520,1
-189,-365,-438,1
-185,-263,-683,1
-337,-787,-126,1
-51,-872,-511,1
-394,-378,-206,1
-161,-529,-344,1
-547,-76,-495,1
-503,-77,-532,1
-910,-207,-260,1
-200,-295,-525,1
-525,-42,-655,1
-219,-375,-378,1
-420,-878,-90,1
-907,-475,-71,1
-560,-244,-232,1
-67,-473,-883,1
-309,-175,-562,1
-821,-396,-94,1
-304,-268,-390,1
-394,-99,-650,1
-108,-392,-608,1
-27,-651,-584,1
-851,-40,-536,1
-381,-487,-154,1
-69,-789,-440,1
-367,-249,-346,1
-136,-339,-628,1
-378,-598,-118,1
-867,-340,-134,1
-803,-36,-532,0
-198,-790,-245,1
-969,-330,-170,1
-119,-470,-460,1
