z1,z2,z3,nondominated
1495,1902,1528,1
1065,1909,1557,1
1645,1059,1858,1
1757,1332,1797,1
1052,1839,1670,1
1585,1725,1724,1
1914,1290,1597,1
1830,1539,1628,1
1976,1428,1314,1
1761,1735,1506,1
1659,1358,1869,0
1097,1707,1825,1
1263,1370,1990,1
1417,1815,1715,1
1590,1873,1492,1
1703,1347,1840,0
1296,1329,1994,1
1496,1923,1471,1
1454,1971,1211,1
1747,1332,1805,1
1141,1808,1739,1
1793,1505,1701,1
1872,1650,1127,1
1898,1614,1353,1
1506,1632,1842,0
1769,1752,1451,1
1709,1842,1204,1
1720,1833,1206,1
1616,1209,1903,1
1252,1995,1336,1
1498,1955,1184,1
1682,1304,1861,0
1506,1632,1842,0
1586,1895,1065,1
1689,1241,1858,0
1224,1959,1493,1
1817,1228,1741,0
1886,1496,1562,1
1785,1747,1420,1
1410,1450,1955,1
1719,1227,1835,0
1954,1225,1508,1
1865,1654,1108,1
1466,1318,1965,1
1744,1475,1767,1
1929,1115,1538,1
1810,1154,1739,0
1661,1874,1180,1
1941,1283,1540,0
1923,1581,1233,1
1783,1536,1693,1
1744,1586,1703,1
1745,1364,1801,1
1447,1764,1759,1
1980,1407,1317,1
1312,1953,1504,1
1851,1367,1684,1
1393,1913,1569,0
1564,1917,1386,1
1836,1459,1669,1
1976,1378,1389,1
1792,1599,1633,1
1702,1727,1611,1
1922,1250,1583,1
1916,1486,1503,1
1325,1749,1805,1
1592,1644,1789,1
1666,1765,1602,1
1450,1910,1545,1
1845,1586,1560,1
1234,1690,1857,1
1421,1953,1449,1
1928,1534,1101,1
1982,1200,1408,1
1375,1947,1497,1
1377,1600,1901,1
1973,1432,1329,1
1905,1202,1611,1
1448,1973,1247,1
1998,1290,1281,1
1961,1490,1244,1
1682,1043,1827,1
1755,1790,1376,1
1740,1765,1488,1
1772,1097,1766,1
1811,1377,1731,0
1700,1583,1750,1
1879,1414,1625,1
1383,1577,1912,1
1172,1552,1932,1
1490,1095,1943,1
1424,1934,1503,1
1223,1658,1879,1
1309,1782,1775,1
1599,1505,1863,1
1703,1514,1786,1
1555,1588,1846,1
1497,1666,1823,1
1943,1178,1527,1
1807,1025,1699,1
3827,3689,3442,0
3281,3999,3253,0
3257,3841,3712,0
3123,3415,3971,0
3518,3895,3523,0
3179,3921,3578,0
3901,3537,3486,0
3681,3835,3436,0
3446,3426,3952,0
3134,3789,3758,0
