z1,z2,z3,nondominated
-10,-2,-1,0
-1,-9,-8,0
-2,-9,-9,0
-1,-7,-1,0
-8,-4,-6,0
-7,-7,-7,0
-5,-4,-5,0
-3,-7,-3,0
-1,-7,-5,0
-2,-5,-3,0
-4,-1,-3,0
-2,-4,-3,0
-7,-4,-6,0
-9,-5,-1,0
-8,-1,-5,0
-4,-8,-9,0
-9,-7,-2,0
-9,-10,-8,1
-9,-5,-3,0
-4,-6,-7,0
-6,-5,-10,1
-2,-1,-7,0
-10,-10,-6,1
-8,-2,-6,0
-4,-3,-6,0
-9,-4,-10,1
-1,-7,-1,0
-3,-10,-10,1
-5,-7,-8,0
-10,-6,-2,0
-9,-8,-6,0
-3,-2,-8,0
-2,-10,-10,0
-10,-2,-2,0
-9,-7,-4,0
-5,-4,-10,0
-7,-8,-6,0
-5,-7,-8,0
-2,-4,-4,0
-6,-9,-9,1
-8,-6,-8,0
-5,-2,-3,0
-6,-10,-8,0
-9,-4,-4,0
-2,-1,-7,0
-3,-1,-7,0
-6,-2,-2,0
-1,-3,-4,0
-5,-2,-3,0
