z1,z2,z3,nondominated
1918,1592,1248,1
1694,1820,1048,1
1916,1184,1588,0
1728,1462,1787,1
1579,1081,1902,1
1806,1742,1141,1
1701,1442,1818,1
1513,1228,1952,0
1976,1371,1393,1
1713,1829,1361,0
1062,1662,1847,0
1746,1076,1785,1
1754,1139,1795,0
1191,1602,1910,1
1829,1353,1715,1
1652,1466,1845,1
1435,1466,1944,1
1018,1727,1780,1
1435,1968,1364,1
1336,1984,1379,1
1622,1579,1812,1
1248,1635,1894,1
1947,1383,1494,0
1244,1999,1284,1
1132,1415,1972,1
1626,1137,1889,0
1777,1768,1122,1
1623,1900,1285,0
1523,1087,1929,0
1211,1969,1458,0
1845,1557,1587,1
1200,1921,1580,0
1940,1492,1083,1
1593,1911,1342,1
1671,1848,1419,0
1316,1996,1282,1
1264,1835,1719,0
1184,1419,1978,0
1413,1414,1964,1
1547,1871,1548,1
1069,1899,1579,1
1168,1886,1639,1
1941,1400,1501,0
1457,1962,1363,1
1706,1388,1829,1
1700,1356,1841,1
1425,1207,1978,1
1740,1567,1721,0
1764,1795,1220,1
1469,1605,1874,1
1498,1946,1376,1
1791,1756,1366,1
1686,1691,1672,1
1911,1532,1464,1
1658,1780,1590,1
1852,1514,1612,1
1060,1678,1836,1
1946,1212,1528,0
1865,1480,1613,1
1838,1705,1151,1
1660,1868,1361,0
1934,1472,1463,1
1851,1638,1476,1
1513,1063,1927,1
1908,1551,1447,1
1739,1652,1652,1
1989,1256,1376,1
1644,1602,1782,1
1908,1596,1348,0
1104,1438,1961,1
1980,1423,1251,0
1633,1379,1882,0
1694,1551,1774,1
1447,1688,1826,1
1373,1401,1974,1
1238,1890,1641,0
1515,1951,1223,1
1681,1663,1704,1
1673,1812,1510,1
1236,1743,1815,0
1600,1886,1439,1
1977,1424,1195,0
1902,1498,1526,1
1030,1706,1803,1
1085,1776,1758,1
1129,1868,1658,1
1243,1452,1972,0
1056,1671,1840,1
1776,1782,1305,1
1740,1567,1721,0
1502,1168,1952,1
1578,1914,1372,1
1340,1758,1794,0
1281,1485,1962,0
1647,1847,1029,1
1410,1511,1935,1
1492,1238,1960,1
1835,1661,1477,1
1655,1246,1881,0
1617,1078,1881,1
1266,1928,1571,0
1528,1945,1206,1
1741,1806,1139,1
1682,1735,1625,1
1156,1869,1662,0
1209,1442,1974,0
1739,1816,1187,1
1327,1996,1259,1
1413,1697,1829,1
1483,1957,1163,1
1552,1922,1108,1
1389,1582,1908,1
1076,1829,1694,1
1604,1533,1848,1
1930,1374,1542,1
1415,1837,1687,1
1303,1621,1900,1
1669,1441,1842,1
1788,1351,1763,1
1926,1541,1108,1
1631,1525,1835,1
1250,1380,1989,1
1610,1888,1091,1
1702,1727,1611,1
1332,1994,1293,1
1847,1704,1250,1
1986,1391,1271,0
1177,1728,1823,0
1970,1241,1459,1
1654,1839,1020,1
1999,1274,1229,1
1616,1382,1891,1
1782,1377,1764,1
1328,1991,1333,1
1516,1306,1949,0
1698,1422,1826,1
1300,1594,1915,1
1063,1722,1802,1
1062,1662,1847,0
1250,1382,1988,1
1834,1105,1697,1
1688,1229,1858,1
1194,1573,1925,0
1307,1981,1407,1
1818,1234,1739,1
1947,1497,1123,0
1940,1075,1486,1
1960,1387,1450,1
1535,1889,1520,1
1131,1928,1548,1
1883,1594,1042,1
1470,1960,1151,1
1227,1926,1574,1
1221,1626,1898,1
1140,1968,1436,1
1558,1451,1904,1
1782,1776,1205,0
1793,1167,1761,1
1472,1371,1956,1
1982,1258,1412,1
1835,1331,1712,0
1479,1927,1476,1
1890,1603,1079,0
1062,1537,1917,1
1542,1925,1105,1
1985,1363,1152,1
1767,1793,1229,1
1905,1080,1574,1
1764,1274,1796,0
1689,1576,1763,1
1129,1944,1506,1
1303,1998,1262,1
1970,1460,1251,1
1107,1436,1962,1
1308,1842,1707,0
1355,1543,1932,0
1437,1792,1733,1
1797,1178,1758,1
1667,1873,1280,0
1292,1633,1894,1
1839,1711,1308,0
1155,1652,1876,1
1753,1745,1504,1
1278,1323,1996,1
1605,1162,1904,0
1998,1301,1241,1
1131,1902,1601,0
1831,1703,1390,1
1977,1422,1181,1
1559,1813,1638,1
1859,1666,1112,1
1501,1365,1947,1
1280,1253,1999,1
1236,1874,1666,0
1427,1663,1851,0
1719,1227,1835,1
3153,3970,3437,0
3027,3864,3618,0
3182,3942,3530,0
3453,3949,3431,0
3774,3154,3778,0
3535,3908,3471,0
3506,3250,3955,0
3942,3164,3527,0
3813,3695,3466,0
3562,3366,3922,0
3613,3691,3737,0
3779,3649,3600,0
3911,3567,3093,0
3340,3527,3941,0
