z1,z2,z3,nondominated
-829,-82,-712,0
-820,-78,-775,0
-953,-91,-830,0
-39,-698,-152,0
-741,-139,-704,0
-124,-670,-321,1
-962,-305,-954,1
-37,-826,-93,0
-984,-219,-786,1
-760,-242,-793,0
-767,-251,-947,0
-305,-994,-48,1
-71,-812,-133,0
-987,-68,-991,1
-125,-693,-77,0
-252,-672,-73,0
-61,-841,-84,0
-730,-128,-832,0
-814,-194,-928,0
-226,-819,-280,1
-777,-283,-798,0
-248,-953,-248,1
-746,-86,-877,0
-842,-326,-769,1
-906,-153,-820,0
-231,-726,-12,0
-679,-48,-729,0
-254,-955,-175,1
-87,-855,-151,0
-890,-125,-843,0
-188,-806,-232,0
-941,-285,-898,0
-298,-791,-69,1
-840,-193,-834,0
-695,-171,-790,0
