z1,z2,z3,nondominated
-1019,-1596,-1820,1
-1733,-1204,-1236,0
-1366,-1631,-1117,1
-1300,-1680,-1154,1
-1705,-1707,-1003,1
-1111,-1672,-1365,1
-1497,-1265,-1237,1
-1339,-1888,-1138,1
-1372,-1248,-1341,1
-1270,-1292,-1401,1
-1310,-1828,-1148,1
-1527,-1477,-1088,1
-1393,-1504,-1138,1
-1397,-1665,-1094,1
-1484,-1674,-1053,1
-1292,-1175,-1603,1
-1966,-1350,-1154,1
-1156,-1296,-1695,1
-1110,-1882,-1382,1
-1603,-1162,-1309,1
-1496,-1432,-1120,1
-1148,-1312,-1659,1
-1944,-1333,-1157,1
-1823,-1207,-1238,1
-1167,-1376,-1463,1
-1917,-1246,-1220,1
-1081,-1418,-1681,1
-1708,-1117,-1349,0
-1237,-1718,-1204,1
-1876,-1079,-1440,1
-1762,-1076,-1421,0
-1011,-1811,-1639,1
-1113,-1610,-1380,1
-1102,-1403,-1897,1
-1336,-1153,-1936,1
-1376,-1159,-1480,1
-1595,-1522,-1053,1
-1524,-1164,-1340,1
-1466,-1101,-1503,1
-1360,-1579,-1133,1
-1642,-1008,-1765,1
-1315,-1139,-1747,0
-1201,-1410,-1369,1
-1310,-1763,-1143,0
-1036,-1838,-1538,1
-1265,-1207,-1571,1
-1416,-1083,-1832,1
-1694,-1002,-1743,1
-1474,-1285,-1230,1
-1533,-1240,-1245,1
-1314,-1764,-1140,1
-1604,-1488,-1063,1
-1258,-1367,-1333,1
-1100,-1387,-1837,0
-1143,-1336,-1598,1
-1218,-1625,-1237,1
-1028,-1851,-1573,1
-1081,-1469,-1558,1
-1208,-1315,-1470,1
-1256,-1213,-1578,1
-1719,-1020,-1582,1
-1243,-1219,-1594,1
-1212,-1871,-1242,1
-1201,-1437,-1346,1
-1619,-1361,-1123,1
-1120,-1360,-1868,1
-1962,-1120,-1402,1
-1039,-1552,-1617,1
-1233,-1611,-1225,1
-1688,-1007,-1669,1
-1056,-1467,-1761,1
-1416,-1098,-1591,1
-1191,-1253,-1799,1
-1633,-1381,-1108,1
-1018,-1693,-1596,1
-1572,-1763,-1021,1
-1555,-1034,-1859,1
-1424,-1078,-1681,1
-1220,-1404,-1347,1
-1546,-1479,-1081,1
-1542,-1554,-1057,1
