z1,z2,z3,nondominated
-1472,-1348,-1960,1
-1839,-1486,-1649,1
-1762,-1789,-1352,1
-1514,-1818,-1663,1
-1751,-1739,-1520,1
-1026,-1828,-1673,0
-1763,-1761,-1445,1
-1482,-1943,-1416,1
-1915,-1566,-1110,1
-1902,-1352,-1607,1
-1991,-1262,-1364,1
-1208,-1992,-1353,1
-1395,-1378,-1975,1
-1376,-1851,-1681,1
-1942,-1164,-1527,1
-1760,-1755,-1032,0
-1892,-1352,-1624,1
-1786,-1773,-1210,1
-1266,-1848,-1703,1
-1851,-1367,-1684,1
-1111,-1859,-1666,1
-1884,-1549,-1516,1
-1500,-1109,-1943,1
-1463,-1428,-1947,1
-1488,-1246,-1961,1
-1582,-1048,-1892,1
-1720,-1772,-1513,1
-1200,-1760,-1797,1
-1921,-1216,-1584,1
-1908,-1562,-1428,1
