z1,z2,z3,nondominated
-760,-944,-913,1
-628,-119,-275,0
-662,-122,-505,0
-487,-576,-634,0
-643,-117,-68,0
-535,-570,-515,0
-270,-932,-894,0
-818,-810,-488,0
-488,-744,-225,0
-214,-717,-447,0
-247,-34,-836,0
-156,-895,-987,1
-994,-955,-330,1
-530,-64,-830,0
-228,-136,-537,0
-364,-420,-993,0
-300,-845,-605,0
-812,-18,-160,0
-623,-27,-336,0
-561,-973,-386,0
-174,-589,-278,0
-336,-566,-870,0
-671,-270,-652,0
-963,-668,-952,1
-773,-234,-70,0
-839,-381,-962,0
-407,-792,-784,0
-735,-238,-757,0
-907,-517,-317,0
-248,-540,-229,0
-460,-520,-365,0
-612,-215,-857,0
-355,-264,-436,0
-92,-191,-754,0
-551,-136,-954,0
-738,-83,-779,0
-446,-903,-631,0
-877,-643,-596,0
-247,-345,-651,0
-99,-616,-880,0
-297,-670,-155,0
-227,-792,-635,0
-933,-160,-20,0
-73,-987,-133,0
-189,-863,-470,0
-768,-479,-350,0
-211,-597,-667,0
-475,-222,-643,0
-876,-335,-874,0
-528,-245,-165,0
-172,-986,-814,1
-543,-674,-859,0
-936,-895,-684,1
-203,-243,-730,0
-966,-851,-600,1
-446,-206,-211,0
-77,-505,-361,0
-146,-482,-750,0
-653,-674,-328,0
-852,-995,-282,1
-268,-57,-718,0
-551,-752,-214,0
-724,-70,-170,0
-822,-142,-797,0
-713,-874,-421,0
-937,-70,-476,0
-62,-518,-40,0
-920,-671,-995,1
-585,-336,-384,0
-655,-971,-912,1
-734,-416,-691,0
-644,-72,-107,0
-88,-626,-12,0
-236,-873,-552,0
-935,-331,-227,0
-475,-429,-649,0
-627,-809,-536,0
-758,-257,-569,0
-955,-603,-231,0
-308,-633,-792,0
-228,-449,-171,0
-951,-128,-997,1
-917,-194,-127,0
-55,-513,-832,0
-472,-827,-732,0
-519,-895,-907,0
-284,-923,-651,0
-255,-230,-518,0
-291,-20,-574,0
-793,-824,-389,0
-674,-112,-115,0
-240,-2,-562,0
-743,-973,-739,1
-431,-462,-450,0
-186,-52,-189,0
-824,-391,-168,0
-629,-517,-339,0
-643,-572,-383,0
-671,-61,-612,0
-662,-582,-806,0
-955,-141,-521,0
-693,-151,-580,0
-756,-898,-224,0
-319,-821,-664,0
-745,-676,-762,0
-275,-178,-120,0
-750,-887,-825,0
-221,-495,-17,0
-866,-305,-614,0
-377,-684,-373,0
-404,-863,-899,0
-746,-879,-843,0
-733,-717,-171,0
-183,-670,-189,0
-667,-97,-321,0
-363,-96,-853,0
-557,-621,-882,0
-637,-397,-515,0
-499,-322,-279,0
-260,-870,-416,0
-919,-355,-482,0
