z1,z2,z3,nondominated
1038,1825,1164,0
1111,1952,1221,0
1919,1133,1704,0
1285,1963,1003,0
1112,1882,1003,0
1078,1839,1278,0
1067,1912,1205,0
1057,1999,1252,0
1982,1145,1895,0
1987,1107,1723,0
1047,1901,1046,0
2000,1054,1809,0
1928,1075,1849,0
1944,1098,1789,0
1237,1822,1118,0
1156,1761,1236,0
1293,1887,1251,0
1917,1097,1871,0
1292,1751,1257,0
1068,1763,1051,0
1950,1229,1904,0
1735,1137,1800,0
1313,1953,1166,0
1842,1008,1991,0
1933,1280,1971,0
1947,1293,1801,0
1985,1094,1855,0
1685,1177,1697,0
1320,1679,1288,0
1061,1894,1075,0
1826,1051,1973,0
1714,1217,1883,0
1752,1096,1864,0
1996,1212,1800,0
1254,1778,1117,0
1080,1732,1173,0
1989,1200,1934,0
1296,1762,1144,0
1096,1715,1042,0
1208,1731,1327,0
1239,1885,1016,0
1233,1735,1044,0
1730,1034,1836,0
1691,1241,1749,0
1916,1032,1915,0
1926,1244,1881,0
1936,1309,1803,0
1027,1930,1149,0
1109,1992,1302,0
108,193,111,0
120,187,126,0
185,117,194,1
131,190,107,0
101,182,104,1
182,132,190,1
108,190,108,0
