z1,z2,z3,nondominated
1586,1467,1075,0
1078,1624,1443,0
1723,1507,1041,0
1201,1410,1369,0
1852,1233,1216,0
1782,1397,1089,0
1616,1581,1032,0
1296,1205,1506,0
1774,1037,1517,0
1908,1234,1229,0
1691,1260,1185,0
1289,1159,1773,0
1062,1456,1704,0
1284,1346,1323,0
1511,1301,1198,0
1550,1028,1793,0
1473,1062,1860,0
1679,1219,1225,0
1686,1198,1247,0
1086,1431,1608,0
1555,1152,1342,0
1591,1018,1720,0
1536,1031,1748,0
1663,1639,1013,0
1900,1349,1134,0
1303,1712,1149,0
1292,1457,1233,0
1052,1759,1476,0
1380,1097,1754,0
1053,1654,1490,0
1194,1938,1283,0
1030,1759,1539,0
1431,1874,1083,0
1361,1325,1270,0
1512,1576,1060,0
1528,1035,1698,0
1197,1599,1266,0
1674,1429,1077,0
1109,1374,1848,0
1821,1165,1286,0
1415,1779,1080,0
1095,1587,1423,0
1302,1259,1403,0
1415,1670,1084,0
1003,1700,1796,0
1991,1285,1214,0
1291,1182,1923,0
1751,1361,1109,0
1031,1571,1632,0
135,113,182,1
124,134,141,1
128,160,120,1
123,150,129,1
124,121,172,1
118,136,147,1
147,134,120,1
