z1,z2,z3,nondominated
909,839,836,0
961,739,316,0
726,837,225,0
635,435,655,0
481,581,550,0
284,992,76,0
775,201,507,0
359,809,264,0
945,35,125,0
928,862,955,0
279,435,193,0
554,737,994,0
166,420,914,0
251,445,992,0
215,869,355,0
441,170,661,0
985,404,555,0
741,353,501,0
464,377,282,0
765,962,541,0
796,775,134,0
205,502,282,0
28,370,653,0
616,244,19,0
865,273,414,0
155,576,480,0
521,594,612,0
863,396,60,0
758,49,696,0
916,603,623,0
419,845,955,0
107,436,93,0
407,538,724,0
833,581,600,0
224,385,796,0
186,415,1,1
89,82,20,1
31,98,93,0
94,77,32,1
4,98,6,1
80,75,87,1
48,15,89,1
