z1,z2,z3,nondominated
1882,1564,1505,1
1225,1996,1319,1
1813,1698,1463,1
1421,1225,1980,1
1839,1651,1485,1
1548,1808,1653,1
1634,1117,1880,1
1498,1845,1633,1
1166,1445,1969,0
1472,1348,1960,1
1305,1989,1367,1
1243,1977,1433,1
1369,1614,1895,1
1905,1180,1608,1
1014,1738,1769,1
1366,1809,1737,1
1680,1680,1690,1
1593,1905,1126,1
1371,1754,1792,0
1528,1936,1368,1
1558,1451,1904,1
1812,1746,1264,0
1744,1440,1782,1
1278,1927,1571,0
1900,1249,1624,1
1793,1669,1554,1
1610,1634,1784,1
1408,1496,1941,1
1792,1712,1016,1
1123,1444,1963,1
1488,1112,1948,1
1903,1567,1062,1
1927,1556,1149,1
1228,1956,1502,0
1704,1826,1408,1
1410,1603,1892,1
1507,1953,1209,1
1392,1833,1700,0
1726,1729,1576,1
1087,1731,1802,1
1969,1390,1411,1
1450,1972,1286,1
1200,1921,1580,1
1947,1383,1494,1
2000,1250,1268,1
1837,1547,1611,1
1956,1414,1443,1
1705,1491,1795,1
1867,1676,1267,1
1203,1552,1935,1
1553,1896,1481,1
1165,1823,1726,1
1889,1631,1348,1
1669,1724,1653,1
1494,1912,1505,1
1563,1927,1333,1
1779,1403,1760,1
1949,1143,1499,1
1228,1504,1955,1
1718,1243,1836,0
1070,1574,1902,1
1096,1948,1476,1
1472,1826,1676,1
1808,1538,1660,1
1667,1707,1675,1
1026,1828,1673,1
1219,1721,1833,1
1578,1859,1540,1
1161,1926,1562,1
1582,1640,1797,1
1191,1364,1989,1
1483,1957,1163,1
1632,1325,1891,1
1952,1505,1321,0
1220,1673,1868,1
1332,1253,1995,1
1970,1290,1456,1
1670,1017,1826,1
1316,1996,1282,1
1678,1017,1820,1
1923,1087,1537,1
1282,1603,1911,0
1373,1558,1923,1
1949,1509,1166,1
1758,1755,1473,1
1502,1426,1934,1
1941,1473,1437,1
1307,1997,1210,1
1690,1796,1517,1
1448,1434,1950,1
1293,1669,1871,1
1415,1243,1982,1
1951,1463,1088,1
1695,1226,1853,0
1526,1076,1926,1
1505,1954,1295,1
1752,1806,1288,1
1476,1357,1957,1
1399,1265,1985,1
1673,1812,1510,1
3835,3036,3668,0
3712,3183,3837,0
3879,3386,3636,0
3154,3622,3894,0
3360,3310,3989,0
3942,3228,3537,0
3350,3939,3529,0
3379,3972,3407,0
3830,3696,3414,0
3553,3801,3659,0
