z1,z2,z3,nondominated
-89,-746,-398,1
-327,-132,-768,1
-492,-205,-306,1
-529,-756,-34,1
-166,-611,-302,1
-56,-489,-647,1
-233,-211,-692,1
-897,-311,-161,0
-682,-107,-372,1
-654,-21,-607,1
-81,-794,-416,1
-578,-102,-416,1
-863,-56,-492,1
-676,-5,-745,1
-425,-77,-699,1
-664,-443,-72,1
-969,-330,-170,1
-900,-537,-48,1
-890,-207,-254,1
-45,-541,-892,1
-52,-590,-532,1
-711,-198,-245,0
-317,-513,-187,1
-590,-126,-368,1
-591,-641,-26,1
-497,-245,-258,1
-341,-166,-522,1
-789,-634,-11,1
-194,-598,-272,1
-728,-369,-106,1
-466,-337,-194,1
-99,-533,-449,1
-486,-429,-127,1
-350,-179,-477,1
-592,-54,-522,1
-77,-435,-654,1
-426,-625,-86,1
-53,-478,-709,1
-107,-794,-369,1
-255,-218,-568,1
-116,-392,-575,1
-786,-317,-140,0
-476,-623,-64,1
-503,-77,-532,1
-797,-455,-63,1
-860,-81,-432,1
-565,-56,-539,1
-532,-163,-339,1
-342,-122,-757,1
-440,-178,-379,1
-111,-512,-440,1
-935,-260,-214,1
-721,-745,-2,1
-47,-509,-844,1
-580,-68,-491,1
-214,-387,-374,1
-200,-705,-244,1
-694,-130,-334,1
-21,-615,-642,1
-407,-111,-938,1
-340,-381,-243,1
-300,-195,-975,1
-143,-770,-311,1
-166,-281,-732,1
