z1,z2,z3,nondominated
-1570,-1699,-1662,0
-1846,-1667,-1750,0
-1802,-1137,-1566,0
-1069,-1472,-1470,0
-1027,-1707,-1667,0
-1862,-1799,-1201,0
-1653,-1594,-1625,0
-1954,-1383,-1689,0
-1896,-1472,-1255,0
-1333,-1059,-1997,1
-1041,-1891,-1585,0
-1734,-1813,-1425,0
-1460,-1885,-1034,0
-1784,-1533,-1280,0
-1839,-1353,-1321,0
-1903,-1587,-1628,1
-1965,-1702,-1480,1
-1433,-1899,-1254,0
-1322,-1348,-1038,0
-1620,-1896,-1565,0
-1359,-1774,-1101,0
-1605,-1498,-1813,0
-1591,-1175,-1911,0
-1577,-1272,-1364,0
-1231,-1267,-1601,0
-1178,-1484,-1945,0
-1843,-1510,-1198,0
-1050,-1552,-1078,0
-1411,-1434,-1444,0
-1354,-1592,-1198,0
-1883,-1972,-1167,1
-1414,-1659,-1535,0
-1494,-1974,-1065,1
-1289,-1706,-1825,0
-1989,-1576,-1921,1
-1635,-1077,-1056,0
-1674,-1879,-1171,0
-1778,-1070,-1482,0
-1900,-1448,-1122,0
-1640,-1135,-1457,0
-1826,-1473,-1223,0
-1886,-1017,-1142,0
-1647,-1255,-1651,0
-1952,-1491,-1308,0
-1688,-1724,-1331,0
-1131,-1483,-1372,0
-1571,-1882,-1168,0
-1537,-1383,-1196,0
-1797,-1847,-1703,0
-1619,-1699,-1683,0
-1867,-1959,-1781,1
-1737,-1188,-1127,0
-1948,-1235,-1064,0
-1993,-1287,-1061,0
-1949,-1573,-1269,0
-1520,-1388,-1679,0
-1133,-1085,-1081,0
-1843,-1105,-1601,0
-1708,-1561,-1082,0
-1876,-1948,-1329,1
-1896,-1774,-1922,1
-1810,-1618,-1182,0
-1117,-1486,-1850,0
-1463,-1577,-1301,0
-1943,-1061,-1990,1
-1113,-1279,-1065,0
-1559,-1555,-1470,0
-1935,-1209,-1395,0
-1580,-1485,-1388,0
-1001,-1350,-1907,0
-1602,-1163,-1856,0
-1519,-1442,-1606,0
-1020,-1606,-1145,0
-1571,-1738,-1404,0
-1886,-1009,-1619,0
-1225,-1514,-1804,0
-1616,-1157,-1612,0
-1560,-1931,-1924,1
-1896,-1178,-1232,0
-1172,-1157,-1338,0
-1138,-1993,-1837,1
-1610,-1581,-1982,1
-1476,-1832,-1174,0
-1966,-1188,-1174,0
-1321,-1566,-1415,0
-1170,-1922,-1488,0
-1885,-1008,-1075,0
-1510,-1834,-1777,0
-1790,-1148,-1547,0
-1287,-1668,-1389,0
-1080,-1652,-1130,0
-2000,-1520,-1652,1
-1117,-1858,-1565,0
-1380,-1124,-1900,0
-1129,-1568,-1486,0
-1936,-1774,-1321,1
-1674,-1460,-1762,0
-1644,-1496,-1073,0
-1081,-1073,-1405,0
-1237,-1541,-1730,0
