z1,z2,z3,nondominated
-569,-43,-582,1
-570,-42,-584,1
-859,-93,-408,1
-825,-370,-109,1
-174,-307,-569,1
-193,-902,-273,1
-794,-5,-685,1
-268,-838,-184,1
-163,-562,-324,1
-84,-419,-841,1
-351,-132,-608,1
-577,-457,-83,1
-752,-422,-77,1
-591,-264,-203,1
-410,-516,-126,1
-318,-343,-293,1
-580,-261,-209,1
-529,-305,-190,1
-623,-13,-718,1
-474,-78,-933,1
-695,-235,-209,1
-428,-85,-872,0
-617,-324,-148,1
-191,-270,-617,1
-623,-757,-12,1
-59,-921,-518,1
-112,-543,-417,1
-450,-91,-942,1
-39,-746,-514,0
-147,-473,-404,1
-62,-460,-808,1
-431,-683,-76,1
-587,-622,-30,1
-769,-14,-615,1
-288,-365,-303,1
