z1,z2,z3,nondominated
-677,-107,-871,0
-248,-936,-118,0
-837,-15,-765,0
-185,-974,-216,1
-269,-835,-161,0
-833,-118,-879,0
-93,-983,-14,1
-958,-216,-869,1
-98,-945,-77,0
-675,-318,-716,0
-992,-116,-667,1
-89,-894,-29,0
-882,-272,-801,1
-774,-41,-927,0
-277,-957,-121,1
-112,-699,-243,0
-901,-226,-874,1
-694,-275,-729,0
-64,-904,-190,0
-276,-810,-334,1
-33,-963,-37,0
-981,-156,-836,1
-832,-87,-870,0
-935,-224,-780,1
-300,-888,-330,1
-801,-267,-995,1
-329,-675,-78,1
-766,-31,-782,0
-165,-870,-217,0
-697,-104,-884,0
-41,-964,-282,1
-963,-110,-843,1
-203,-689,-186,0
-704,-312,-711,0
-926,-123,-779,0
-257,-904,-27,0
-231,-742,-66,0
-827,-263,-843,0
-244,-845,-302,0
-970,-31,-883,1
-979,-24,-914,1
-879,-331,-939,1
-95,-735,-313,0
-927,-160,-951,1
-936,-63,-972,1
-832,-244,-994,1
-51,-690,-269,0
-315,-727,-277,1
-204,-805,-296,0
