z1,z2,z3,nondominated
-3,-10,-4,1
-10,-4,-7,0
-9,-3,-10,0
-4,-8,-3,0
-8,-1,-9,0
-4,-7,-3,0
-10,-1,-7,0
-10,-4,-9,0
-4,-8,-4,0
-3,-7,-3,0
-1,-10,-3,0
-7,-1,-8,0
-10,-4,-10,0
-3,-7,-2,0
-3,-10,-1,0
-1,-10,-3,0
-3,-7,-4,0
-3,-9,-4,0
-4,-9,-4,0
-9,-3,-9,0
-4,-9,-4,0
-2,-9,-4,0
-2,-10,-1,0
-8,-4,-7,0
-9,-1,-8,0
-9,-3,-10,0
-10,-4,-7,0
-9,-3,-10,0
-2,-9,-4,0
-10,-2,-9,0
-9,-2,-10,0
-3,-8,-4,0
-1,-7,-2,0
-7,-3,-9,0
-8,-4,-9,0
-3,-8,-2,0
-4,-8,-4,0
-1,-8,-3,0
-10,-1,-9,0
-3,-9,-2,0
-3,-8,-1,0
-10,-2,-7,0
-2,-10,-1,0
-7,-4,-9,0
-1,-9,-3,0
-3,-8,-3,0
-8,-2,-10,0
-3,-9,-2,0
-9,-2,-8,0
-9,-3,-8,0
-9,-4,-7,0
-2,-10,-3,0
-4,-7,-1,0
-3,-8,-3,0
-8,-4,-8,0
-9,-1,-8,0
-4,-10,-3,1
-2,-7,-2,0
-8,-1,-10,0
-10,-4,-10,0
-8,-1,-10,0
-9,-3,-10,0
-1,-10,-4,0
-2,-7,-2,0
-2,-8,-4,0
-10,-2,-10,0
-8,-4,-7,0
-10,-1,-9,0
-9,-3,-8,0
-9,-4,-7,0
-4,-8,-4,0
-8,-3,-7,0
-4,-9,-1,0
-9,-4,-8,0
-7,-2,-10,0
-3,-7,-1,0
-4,-7,-4,0
-2,-7,-3,0
-10,-2,-7,0
-7,-2,-7,0
-2,-10,-4,0
