z1,z2,z3,nondominated
-705,-315,-843,1
-520,-865,-586,1
-880,-38,-598,0
-129,-971,-420,0
-611,-509,-855,1
-954,-243,-509,1
-731,-79,-800,0
-423,-693,-830,1
-413,-796,-738,1
-609,-67,-883,0
-908,-380,-586,1
-443,-100,-959,0
-592,-679,-762,1
-817,-71,-707,0
-256,-429,-978,1
-782,-23,-728,0
-624,-792,-610,1
-650,-130,-873,1
-774,-257,-787,1
-423,-471,-946,1
-842,-31,-655,0
-322,-952,-506,1
-658,-575,-790,1
-890,-586,-452,1
-564,-585,-844,1
-273,-938,-547,1
-382,-895,-611,1
-369,-835,-705,1
-872,-214,-667,1
-809,-743,-339,1
-515,-951,-284,1
-232,-555,-935,1
-479,-623,-859,1
-799,-181,-757,1
-1000,-269,-239,1
-510,-225,-953,1
-664,-138,-866,1
-738,-788,-64,1
-528,-397,-931,1
-934,-255,-559,1
-590,-131,-908,1
-422,-936,-499,1
-748,-297,-809,1
-369,-512,-943,1
-922,-294,-580,1
-877,-470,-599,1
-825,-372,-716,1
-906,-343,-603,1
-413,-860,-655,1
-488,-671,-824,1
-908,-528,-481,1
-41,-573,-894,0
-315,-980,-409,1
-253,-646,-887,1
-284,-760,-799,1
-808,-332,-745,1
-859,-509,-604,1
-280,-978,-427,1
-905,-523,-494,1
-128,-871,-653,0
-661,-869,-143,1
-228,-872,-669,1
-829,-199,-725,1
-168,-986,-371,1
-905,-575,-84,0
-851,-499,-624,1
-178,-719,-831,1
-976,-233,-437,1
-734,-805,-398,1
-403,-881,-626,1
-397,-369,-976,1
-609,-102,-892,0
-588,-760,-685,1
-978,-421,-303,1
-909,-598,-163,0
-371,-990,-222,1
-94,-900,-591,0
-398,-663,-859,1
-887,-314,-642,1
-966,-315,-466,1
-323,-995,-203,1
-113,-731,-809,1
-878,-626,-85,1
-534,-921,-71,1
-611,-871,-468,1
-317,-376,-987,1
-120,-415,-970,0
-459,-287,-970,1
-124,-905,-593,1
-819,-581,-610,1
-357,-989,-323,1
-518,-749,-742,1
-120,-497,-946,1
-241,-316,-997,1
-81,-617,-882,0
-176,-964,-469,1
-471,-966,-280,1
-256,-999,-295,1
-65,-888,-598,0
-796,-66,-731,0
-662,-483,-833,1
-179,-958,-488,1
-865,-145,-667,0
-647,-772,-615,1
-945,-516,-345,1
-746,-755,-500,1
-581,-485,-881,1
-921,-337,-575,1
-143,-434,-969,1
-165,-465,-963,1
-564,-199,-929,1
-24,-722,-788,0
-299,-869,-671,1
-886,-590,-43,0
-912,-602,-254,1
-736,-812,-359,1
-235,-608,-909,1
-620,-168,-898,1
-752,-764,-467,1
-738,-550,-735,1
-461,-846,-654,1
