z1,z2,z3,nondominated
-189,-100,-822,0
-499,-421,-227,0
-761,-87,-189,0
-986,-691,-473,1
-880,-640,-878,1
-592,-968,-573,1
-978,-532,-122,0
-568,-31,-609,0
-795,-740,-135,0
-814,-73,-723,0
-11,-529,-207,0
-496,-488,-490,0
-122,-44,-498,0
-124,-2,-769,0
-529,-636,-744,0
-9,-307,-595,0
-370,-898,-457,0
-1000,-809,-260,1
-999,-32,-961,1
-969,-268,-21,0
-432,-913,-646,1
-998,-560,-328,1
-390,-803,-932,1
-689,-812,-665,1
-228,-968,-920,1
-218,-979,-511,1
-135,-959,-562,0
-173,-284,-95,0
-614,-36,-165,0
-239,-978,-279,0
-964,-850,-116,0
-798,-132,-964,1
-518,-98,-290,0
-321,-991,-187,0
-759,-239,-961,1
-700,-274,-764,0
-126,-406,-385,0
-70,-756,-930,0
-239,-978,-279,0
-342,-908,-235,0
-887,-124,-671,1
-128,-101,-576,0
-6,-425,-343,0
-616,-732,-267,0
-931,-890,-492,1
-929,-66,-216,0
-891,-718,-467,0
-753,-156,-343,0
-248,-295,-119,0
-656,-573,-3,0
-376,-261,-314,0
-46,-52,-967,0
-302,-632,-977,1
-905,-733,-289,0
-974,-864,-558,1
-852,-995,-282,1
-217,-78,-470,0
-653,-780,-481,0
-588,-553,-724,0
-397,-380,-923,1
-641,-562,-827,0
-353,-609,-769,0
-27,-463,-663,0
-636,-407,-863,0
