z1,z2,z3,nondominated
-1435,-1781,-1837,1
-1235,-1978,-1440,1
-1706,-1279,-1541,0
-1151,-1638,-1975,1
-1432,-1146,-1814,0
-1803,-1361,-1953,1
-1341,-1399,-1674,0
-1006,-1731,-1339,0
-1403,-1332,-1062,0
-1435,-1710,-1258,0
-1659,-1722,-1960,1
-1287,-1829,-1506,0
-1460,-1201,-1769,0
-1796,-1586,-1175,0
-1860,-1925,-1642,1
-1081,-1073,-1405,0
-1437,-1704,-1529,0
-1953,-1382,-1195,1
-1494,-1148,-1155,0
-1210,-1111,-1372,0
-1812,-1854,-1560,0
-1127,-1249,-1249,0
-1842,-1986,-1053,1
-1331,-1823,-1557,0
-1881,-1377,-1361,0
-1623,-1322,-1388,0
-1521,-1471,-1242,0
-1095,-1935,-1291,0
-1924,-1953,-1602,1
-1802,-1476,-1070,0
-1565,-1351,-1168,0
-1042,-1298,-1180,0
-1174,-1063,-1039,0
-1603,-1945,-1016,0
-1891,-1274,-1421,0
